ies_name	ies_ret	ies+	ies-
IESPGM.PTET51.1.71.240839	0.5844	45	32
IESPGM.PTET51.1.71.241712	0.4412	15	19
IESPGM.PTET51.1.71.242974	0.2500	20	60
IESPGM.PTET51.1.71.247210	0.2500	21	63
IESPGM.PTET51.1.71.250544	0.4074	11	16
IESPGM.PTET51.1.71.251952	0.4677	29	33
IESPGM.PTET51.1.71.255749	0.0769	2	24
IESPGM.PTET51.1.71.257606	0.3095	13	29
IESPGM.PTET51.1.71.257952	0.2051	16	62
IESPGM.PTET51.1.71.262521	0.2048	17	66
IESPGM.PTET51.1.71.265990	0.3725	19	32
IESPGM.PTET51.1.71.266078	0.3793	22	36
IESPGM.PTET51.1.71.266492	0.1579	6	32
IESPGM.PTET51.1.71.266651	0.3231	21	44
IESPGM.PTET51.1.71.266822	0.3409	15	29
IESPGM.PTET51.1.71.268363	0.2500	7	21
IESPGM.PTET51.1.71.269813	0.2727	15	40
IESPGM.PTET51.1.71.274761	0.2941	10	24
IESPGM.PTET51.1.71.275893	0.1111	3	24
IESPGM.PTET51.1.71.277626	0.5000	14	14
IESPGM.PTET51.1.71.283843	0.2308	9	30
IESPGM.PTET51.1.71.284603	0.3621	21	37
IESPGM.PTET51.1.71.287725	0.1333	6	39
IESPGM.PTET51.1.71.289268	0.0526	2	36
IESPGM.PTET51.1.71.292334	0.8571	6	1
IESPGM.PTET51.1.71.293072	0.5455	24	20
IESPGM.PTET51.1.71.295588	0.2952	31	74
IESPGM.PTET51.1.71.297828	0.5192	27	25
IESPGM.PTET51.1.71.299358	0.2614	23	65
IESPGM.PTET51.1.71.301464	0.4746	28	31
IESPGM.PTET51.1.71.302044	0.3402	33	64
IESPGM.PTET51.1.71.305044	0.2619	11	31
IESPGM.PTET51.1.71.306467	0.3636	32	56
IESPGM.PTET51.1.71.306679	0.2676	19	52
IESPGM.PTET51.1.71.308390	0.2632	10	28
IESPGM.PTET51.1.71.311376	0.4800	12	13
IESPGM.PTET51.1.71.314564	0.2000	9	36
IESPGM.PTET51.1.71.317291	0.4074	11	16
IESPGM.PTET51.1.71.317366	0.9286	13	1
IESPGM.PTET51.1.71.318555	0.5833	7	5
IESPGM.PTET51.1.71.321290	0.2609	12	34
IESPGM.PTET51.1.71.323732	0.2889	13	32
IESPGM.PTET51.1.71.331356	0.0000	0	49
IESPGM.PTET51.1.71.342384	0.2424	8	25
IESPGM.PTET51.1.71.344419	0.4375	14	18
IESPGM.PTET51.1.71.349263	0.6098	25	16
IESPGM.PTET51.1.71.353235	0.2647	9	25
IESPGM.PTET51.1.71.353900	0.3243	12	25
IESPGM.PTET51.1.71.358352	0.2167	13	47
IESPGM.PTET51.1.71.361575	0.2143	6	22
IESPGM.PTET51.1.71.361704	0.4038	21	31
IESPGM.PTET51.1.71.361832	0.4400	22	28
IESPGM.PTET51.1.71.361964	0.3226	10	21
IESPGM.PTET51.1.71.362095	0.6667	4	2
IESPGM.PTET51.1.71.362223	0.1429	2	12
IESPGM.PTET51.1.71.362356	0	0	0
IESPGM.PTET51.1.71.362487	0.4000	2	3
IESPGM.PTET51.1.71.362615	0.2500	2	6
IESPGM.PTET51.1.71.362747	0.4286	15	20
IESPGM.PTET51.1.71.362876	0.3542	17	31
IESPGM.PTET51.1.71.363005	0.6111	11	7
IESPGM.PTET51.1.71.363131	0.4444	16	20
IESPGM.PTET51.1.71.363264	0.1892	7	30
IESPGM.PTET51.1.71.363395	0.3636	16	28
IESPGM.PTET51.1.71.363523	0.2500	3	9
IESPGM.PTET51.1.71.363648	0.2333	7	23
IESPGM.PTET51.1.71.363772	0.4242	14	19
IESPGM.PTET51.1.71.364031	0.5152	17	16
IESPGM.PTET51.1.71.364160	0.3913	9	14
IESPGM.PTET51.1.71.364292	0.4167	5	7
IESPGM.PTET51.1.71.364422	0.2069	6	23
IESPGM.PTET51.1.71.364552	0.1562	5	27
IESPGM.PTET51.1.71.364682	0.2727	12	32
IESPGM.PTET51.1.71.364811	0.3429	12	23
IESPGM.PTET51.1.71.364940	0.4118	14	20
IESPGM.PTET51.1.71.365068	0.5238	11	10
IESPGM.PTET51.1.71.365192	0.2500	8	24
IESPGM.PTET51.1.71.365324	0.2500	3	9
IESPGM.PTET51.1.71.365457	0.1923	5	21
IESPGM.PTET51.1.71.367857	0.3137	16	35
IESPGM.PTET51.1.71.368192	0.4783	11	12
IESPGM.PTET51.1.418.182	0.5490	28	23
IESPGM.PTET51.1.418.587	0.4054	15	22
IESPGM.PTET51.1.418.886	0.2917	7	17
IESPGM.PTET51.1.418.1081	0.4722	17	19
IESPGM.PTET51.1.418.2135	0.9744	38	1
IESPGM.PTET51.1.40.7133	0.2857	6	15
IESPGM.PTET51.1.40.9210	0.5000	10	10
IESPGM.PTET51.1.40.11065	0.1186	7	52
IESPGM.PTET51.1.40.11699	0.3380	24	47
IESPGM.PTET51.1.40.11902	0.8125	13	3
IESPGM.PTET51.1.40.25671	0.7143	40	16
IESPGM.PTET51.1.40.29172	0.7083	17	7
IESPGM.PTET51.1.40.29797	0.1200	6	44
IESPGM.PTET51.1.40.30669	0.3036	17	39
IESPGM.PTET51.1.40.33257	0.4375	14	18
IESPGM.PTET51.1.40.37992	0.1250	2	14
IESPGM.PTET51.1.40.38870	0.2979	14	33
IESPGM.PTET51.1.40.39216	0.4483	13	16
IESPGM.PTET51.1.40.42436	0.5789	11	8
IESPGM.PTET51.1.40.43439	0.4265	29	39
IESPGM.PTET51.1.40.43779	0.2222	6	21
IESPGM.PTET51.1.40.50038	0.1282	5	34
IESPGM.PTET51.1.40.58726	1.0000	18	0
IESPGM.PTET51.1.40.59715	0.4043	19	28
IESPGM.PTET51.1.40.62772	0.3415	14	27
IESPGM.PTET51.1.40.66225	0.2568	19	55
IESPGM.PTET51.1.40.66991	0.0690	2	27
IESPGM.PTET51.1.40.67607	0.2698	17	46
IESPGM.PTET51.1.40.71900	0.6250	10	6
IESPGM.PTET51.1.40.73508	0.4444	12	15
IESPGM.PTET51.1.40.74412	0.2439	10	31
IESPGM.PTET51.1.40.77673	0.2344	15	49
IESPGM.PTET51.1.40.77813	0.1304	6	40
IESPGM.PTET51.1.40.79455	0.1111	3	24
IESPGM.PTET51.1.40.80971	0.3125	5	11
IESPGM.PTET51.1.40.84892	0.3793	11	18
IESPGM.PTET51.1.40.87333	0.2951	18	43
IESPGM.PTET51.1.40.87601	0.2292	11	37
IESPGM.PTET51.1.40.90381	0.1148	7	54
IESPGM.PTET51.1.40.90482	0.4286	15	20
IESPGM.PTET51.1.40.92381	0.0000	0	11
IESPGM.PTET51.1.40.92480	0.3824	13	21
IESPGM.PTET51.1.40.92999	0.3333	6	12
IESPGM.PTET51.1.40.93631	0.6087	14	9
IESPGM.PTET51.1.40.94614	0.5926	16	11
IESPGM.PTET51.1.40.98534	0.2656	17	47
IESPGM.PTET51.1.40.98573	0.3600	27	48
IESPGM.PTET51.1.40.99757	0.3409	15	29
IESPGM.PTET51.1.40.110420	0.2593	14	40
IESPGM.PTET51.1.40.111508	0.3750	9	15
IESPGM.PTET51.1.40.113388	0.1042	5	43
IESPGM.PTET51.1.40.113425	0.2826	13	33
IESPGM.PTET51.1.40.114783	0.3803	27	44
IESPGM.PTET51.1.40.116280	0.2603	19	54
IESPGM.PTET51.1.40.118699	0.1646	13	66
IESPGM.PTET51.1.40.118996	0.0244	2	80
IESPGM.PTET51.1.40.121535	0.4286	9	12
IESPGM.PTET51.1.40.122449	0.3125	5	11
IESPGM.PTET51.1.40.123590	0.2667	8	22
IESPGM.PTET51.1.40.124160	0.4762	10	11
IESPGM.PTET51.1.40.126575	0.4694	23	26
IESPGM.PTET51.1.40.126610	0.3429	12	23
IESPGM.PTET51.1.40.126645	0.2500	9	27
IESPGM.PTET51.1.40.127817	0.3393	19	37
IESPGM.PTET51.1.40.128706	0.1864	11	48
IESPGM.PTET51.1.40.129060	0.4615	24	28
IESPGM.PTET51.1.40.129620	0.2857	10	25
IESPGM.PTET51.1.40.132098	0.3061	15	34
IESPGM.PTET51.1.40.132770	0.3158	6	13
IESPGM.PTET51.1.40.134013	0.0172	1	57
IESPGM.PTET51.1.40.141845	0.0968	3	28
IESPGM.PTET51.1.40.142254	0.5833	28	20
IESPGM.PTET51.1.40.143340	0.4615	24	28
IESPGM.PTET51.1.40.145368	0.2727	6	16
IESPGM.PTET51.1.40.145549	0.2558	11	32
IESPGM.PTET51.1.40.148915	0.5758	19	14
IESPGM.PTET51.1.40.149112	0.4348	10	13
IESPGM.PTET51.1.40.150583	0.2632	10	28
IESPGM.PTET51.1.40.150873	0.2000	3	12
IESPGM.PTET51.1.40.150912	0.4545	15	18
IESPGM.PTET51.1.40.151616	0.2174	5	18
IESPGM.PTET51.1.40.152080	0.1000	2	18
IESPGM.PTET51.1.40.153652	0.5373	36	31
IESPGM.PTET51.1.40.154045	0.4571	32	38
IESPGM.PTET51.1.40.157704	0.1364	3	19
IESPGM.PTET51.1.40.159587	0.3333	14	28
IESPGM.PTET51.1.40.160353	0.3163	31	67
IESPGM.PTET51.1.40.160743	0.3846	20	32
IESPGM.PTET51.1.40.160840	0.1964	11	45
IESPGM.PTET51.1.40.161126	0.2907	25	61
IESPGM.PTET51.1.40.161405	0.4130	19	27
IESPGM.PTET51.1.40.163138	0.2500	9	27
IESPGM.PTET51.1.40.164735	0.2533	19	56
IESPGM.PTET51.1.40.167438	0.3000	9	21
IESPGM.PTET51.1.40.170489	0.6111	11	7
IESPGM.PTET51.1.40.170666	0.6000	33	22
IESPGM.PTET51.1.40.171672	0.0769	2	24
IESPGM.PTET51.1.40.172082	0.1739	4	19
IESPGM.PTET51.1.40.172824	0.2083	5	19
IESPGM.PTET51.1.40.174321	0.2174	10	36
IESPGM.PTET51.1.40.175537	0.4651	20	23
IESPGM.PTET51.1.40.176616	0.6486	24	13
IESPGM.PTET51.1.40.177356	0.4667	21	24
IESPGM.PTET51.1.40.179161	0.0476	1	20
IESPGM.PTET51.1.40.179412	0.4400	11	14
IESPGM.PTET51.1.40.180114	0.5385	21	18
IESPGM.PTET51.1.40.181094	0.2927	12	29
IESPGM.PTET51.1.40.181811	0.0690	2	27
IESPGM.PTET51.1.40.181926	0.3125	20	44
IESPGM.PTET51.1.40.182608	0.2308	6	20
IESPGM.PTET51.1.40.183331	0.2143	6	22
IESPGM.PTET51.1.40.185249	0.3143	22	48
IESPGM.PTET51.1.40.186359	0.0896	6	61
IESPGM.PTET51.1.40.191259	0.1837	9	40
IESPGM.PTET51.1.40.194132	0.3448	20	38
IESPGM.PTET51.1.40.194505	0.3906	25	39
IESPGM.PTET51.1.40.196056	0.2800	7	18
IESPGM.PTET51.1.40.196571	0.2571	9	26
IESPGM.PTET51.1.40.197263	0.5143	18	17
IESPGM.PTET51.1.40.197705	0.6585	27	14
IESPGM.PTET51.1.40.198315	0.3125	10	22
IESPGM.PTET51.1.40.198930	0.2917	21	51
IESPGM.PTET51.1.40.199531	0.3182	7	15
IESPGM.PTET51.1.40.199573	0.5312	17	15
IESPGM.PTET51.1.40.199624	0.3750	15	25
IESPGM.PTET51.1.40.205682	0.3171	26	56
IESPGM.PTET51.1.40.206605	0.5938	19	13
IESPGM.PTET51.1.40.209504	0.2000	8	32
IESPGM.PTET51.1.40.210070	0.0769	1	12
IESPGM.PTET51.1.40.211661	0.3571	15	27
IESPGM.PTET51.1.40.212157	0.3438	11	21
IESPGM.PTET51.1.40.212975	0.2727	9	24
IESPGM.PTET51.1.40.213742	0.3542	17	31
IESPGM.PTET51.1.40.215048	0.2075	11	42
IESPGM.PTET51.1.40.215638	0.5294	18	16
IESPGM.PTET51.1.40.215801	0.3061	15	34
IESPGM.PTET51.1.40.215922	0.4889	22	23
IESPGM.PTET51.1.40.217421	0.1111	6	48
IESPGM.PTET51.1.40.219923	0.3056	11	25
IESPGM.PTET51.1.40.220811	0.6957	32	14
IESPGM.PTET51.1.40.223138	0.2000	10	40
IESPGM.PTET51.1.40.223860	0.5000	12	12
IESPGM.PTET51.1.40.225803	0.1887	10	43
IESPGM.PTET51.1.40.225914	0.3056	11	25
IESPGM.PTET51.1.40.229993	0.2586	15	43
IESPGM.PTET51.1.40.230417	0.5714	24	18
IESPGM.PTET51.1.40.230428	0.3438	11	21
IESPGM.PTET51.1.40.230458	0.2895	11	27
IESPGM.PTET51.1.40.230702	0.1111	10	80
IESPGM.PTET51.1.40.232506	0.3333	25	50
IESPGM.PTET51.1.40.232830	0.4545	30	36
IESPGM.PTET51.1.40.233057	0.3571	25	45
IESPGM.PTET51.1.40.234350	0.6667	4	2
IESPGM.PTET51.1.40.235283	0.4286	12	16
IESPGM.PTET51.1.40.235854	0.3803	27	44
IESPGM.PTET51.1.40.236455	0.1463	6	35
IESPGM.PTET51.1.40.237805	0.3125	10	22
IESPGM.PTET51.1.40.238767	1.0000	12	0
IESPGM.PTET51.1.40.239757	0.5161	16	15
IESPGM.PTET51.1.40.240443	0.5833	14	10
IESPGM.PTET51.1.40.241080	1.0000	10	0
IESPGM.PTET51.1.40.243044	0.1250	1	7
IESPGM.PTET51.1.40.244826	0.2857	6	15
IESPGM.PTET51.1.40.248799	0.2000	5	20
IESPGM.PTET51.1.40.248877	0.5000	10	10
IESPGM.PTET51.1.40.249427	0.2778	30	78
IESPGM.PTET51.1.40.250095	0.1728	14	67
IESPGM.PTET51.1.40.251513	0.3696	17	29
IESPGM.PTET51.1.40.251695	0.1212	4	29
IESPGM.PTET51.1.40.252221	0.1765	6	28
IESPGM.PTET51.1.40.256375	0.3158	6	13
IESPGM.PTET51.1.40.259552	0.4118	28	40
IESPGM.PTET51.1.40.260365	0.2000	4	16
IESPGM.PTET51.1.40.260918	0.2830	15	38
IESPGM.PTET51.1.40.262646	0.1333	4	26
IESPGM.PTET51.1.40.263047	0.1339	15	97
IESPGM.PTET51.1.40.265421	0.1094	7	57
IESPGM.PTET51.1.40.267376	0.3810	32	52
IESPGM.PTET51.1.40.267681	0.2703	10	27
IESPGM.PTET51.1.40.269859	0.0741	2	25
IESPGM.PTET51.1.40.269883	0.2162	8	29
IESPGM.PTET51.1.40.272698	0.4444	8	10
IESPGM.PTET51.1.40.274881	0.2222	6	21
IESPGM.PTET51.1.40.275694	0.3559	21	38
IESPGM.PTET51.1.40.275970	0.2368	9	29
IESPGM.PTET51.1.40.277690	0.3095	13	29
IESPGM.PTET51.1.40.278217	0.4643	13	15
IESPGM.PTET51.1.40.279701	0.2222	4	14
IESPGM.PTET51.1.40.283016	0.0455	2	42
IESPGM.PTET51.1.40.283632	0.2712	16	43
IESPGM.PTET51.1.40.284788	0.6829	28	13
IESPGM.PTET51.1.40.285489	0.2917	14	34
IESPGM.PTET51.1.40.285710	0.2791	12	31
IESPGM.PTET51.1.40.286571	0.4815	13	14
IESPGM.PTET51.1.40.287802	0.4595	17	20
IESPGM.PTET51.1.40.288127	0.5652	13	10
IESPGM.PTET51.1.40.288396	0.1389	5	31
IESPGM.PTET51.1.40.292176	0.4828	28	30
IESPGM.PTET51.1.40.292298	0.2812	9	23
IESPGM.PTET51.1.40.292340	0.5200	13	12
IESPGM.PTET51.1.40.292563	0.3939	13	20
IESPGM.PTET51.1.40.292792	0.3704	10	17
IESPGM.PTET51.1.40.293372	0.5588	19	15
IESPGM.PTET51.1.40.293973	0.2581	8	23
IESPGM.PTET51.1.40.294605	0.2500	5	15
IESPGM.PTET51.1.40.295574	0.3385	22	43
IESPGM.PTET51.1.40.296226	0.1515	10	56
IESPGM.PTET51.1.40.296872	0.3704	10	17
IESPGM.PTET51.1.40.297073	0.3158	12	26
IESPGM.PTET51.1.40.297970	0.5000	28	28
IESPGM.PTET51.1.40.298176	0.7273	8	3
IESPGM.PTET51.1.40.299295	0.2826	13	33
IESPGM.PTET51.1.40.300081	0.0370	1	26
IESPGM.PTET51.1.40.300641	0.3438	11	21
IESPGM.PTET51.1.40.302036	0.1333	6	39
IESPGM.PTET51.1.40.302856	0.4091	18	26
IESPGM.PTET51.1.40.303700	0.2000	17	68
IESPGM.PTET51.1.40.304195	0.0926	5	49
IESPGM.PTET51.1.40.305693	0.3418	27	52
IESPGM.PTET51.1.40.306265	0.2766	13	34
IESPGM.PTET51.1.40.306349	0.1471	5	29
IESPGM.PTET51.1.40.306753	0.3750	24	40
IESPGM.PTET51.1.40.306821	0.2857	12	30
IESPGM.PTET51.1.40.307077	0.3200	16	34
IESPGM.PTET51.1.40.308102	0.2593	7	20
IESPGM.PTET51.1.40.308802	0.5814	25	18
IESPGM.PTET51.1.40.308916	0.3913	18	28
IESPGM.PTET51.1.40.309984	0.2292	11	37
IESPGM.PTET51.1.40.310060	0.3462	9	17
IESPGM.PTET51.1.40.310091	0.4138	12	17
IESPGM.PTET51.1.40.312401	0.4737	9	10
IESPGM.PTET51.1.40.313322	0.6190	26	16
IESPGM.PTET51.1.40.313747	0.2326	10	33
IESPGM.PTET51.1.40.314353	0.4030	27	40
IESPGM.PTET51.1.40.314598	0.1600	12	63
IESPGM.PTET51.1.40.315177	0.2222	6	21
IESPGM.PTET51.1.40.316692	0.7778	14	4
IESPGM.PTET51.1.40.317043	0.5667	17	13
IESPGM.PTET51.1.40.317315	0.3810	16	26
IESPGM.PTET51.1.40.319593	0.2683	11	30
IESPGM.PTET51.1.40.322907	0.8000	20	5
IESPGM.PTET51.1.40.323567	0.5147	35	33
IESPGM.PTET51.1.40.334284	0.6410	25	14
IESPGM.PTET51.1.40.334875	0.2439	10	31
IESPGM.PTET51.1.40.335536	0.4516	14	17
IESPGM.PTET51.1.40.336261	0.7500	15	5
IESPGM.PTET51.1.40.338176	0.3636	16	28
IESPGM.PTET51.1.40.341759	0.2500	3	9
IESPGM.PTET51.1.40.342885	0.4762	10	11
IESPGM.PTET51.1.40.343578	0.3429	12	23
IESPGM.PTET51.1.40.344051	0.2812	9	23
IESPGM.PTET51.1.40.344551	0.2500	10	30
IESPGM.PTET51.1.40.345164	0.4412	15	19
IESPGM.PTET51.1.40.346279	0.2424	8	25
IESPGM.PTET51.1.40.347261	0.6053	23	15
IESPGM.PTET51.1.40.348133	0.2889	13	32
IESPGM.PTET51.1.40.349474	0.6250	15	9
IESPGM.PTET51.1.40.351739	0.4737	27	30
IESPGM.PTET51.1.40.351974	0.3103	18	40
IESPGM.PTET51.1.40.352304	0.5283	28	25
IESPGM.PTET51.1.40.352459	0.2759	8	21
IESPGM.PTET51.1.40.353521	0.3929	11	17
IESPGM.PTET51.1.40.353892	0.3111	14	31
IESPGM.PTET51.1.40.354010	0.1458	7	41
IESPGM.PTET51.1.40.355513	0.1667	3	15
IESPGM.PTET51.1.40.357266	0.3846	5	8
IESPGM.PTET51.1.40.358155	0.0667	3	42
IESPGM.PTET51.1.40.360029	0.3226	10	21
IESPGM.PTET51.1.40.361858	0.4821	27	29
IESPGM.PTET51.1.40.362627	0.3438	11	21
IESPGM.PTET51.1.40.362635	0.3000	9	21
IESPGM.PTET51.1.40.362870	0.4286	15	20
IESPGM.PTET51.1.40.363722	0.5938	19	13
IESPGM.PTET51.1.40.364217	0.2727	15	40
IESPGM.PTET51.1.40.364919	0.3000	12	28
IESPGM.PTET51.1.40.365289	0.2558	11	32
IESPGM.PTET51.1.40.367302	0.3846	10	16
IESPGM.PTET51.1.40.367379	0.5000	14	14
IESPGM.PTET51.1.40.367954	0.2093	9	34
IESPGM.PTET51.1.40.368033	0.2400	12	38
IESPGM.PTET51.1.40.368259	0.3265	16	33
IESPGM.PTET51.1.40.368705	0.3846	20	32
IESPGM.PTET51.1.40.368988	0.2500	10	30
IESPGM.PTET51.1.40.369241	0.3333	12	24
IESPGM.PTET51.1.40.370049	0.0635	4	59
IESPGM.PTET51.1.40.370227	0.2083	15	57
IESPGM.PTET51.1.40.370421	0.4082	20	29
IESPGM.PTET51.1.40.370813	0.2593	14	40
IESPGM.PTET51.1.40.371279	0.1719	11	53
IESPGM.PTET51.1.40.371501	0.1600	8	42
IESPGM.PTET51.1.40.372721	0.1231	8	57
IESPGM.PTET51.1.40.373090	0.2414	7	22
IESPGM.PTET51.1.40.373978	0.4359	17	22
IESPGM.PTET51.1.40.374362	0.3735	31	52
IESPGM.PTET51.1.40.374518	0.3026	23	53
IESPGM.PTET51.1.40.375361	0.0256	1	38
IESPGM.PTET51.1.40.376249	0.1600	8	42
IESPGM.PTET51.1.40.377125	0.1695	10	49
IESPGM.PTET51.1.40.377427	0.4615	24	28
IESPGM.PTET51.1.40.380735	0.1429	2	12
IESPGM.PTET51.1.40.380816	0.4138	24	34
IESPGM.PTET51.1.40.381787	0.5227	23	21
IESPGM.PTET51.1.40.382378	0.5098	26	25
IESPGM.PTET51.1.40.382433	0.3947	15	23
IESPGM.PTET51.1.40.385202	0.2449	12	37
IESPGM.PTET51.1.40.387350	0.2708	13	35
IESPGM.PTET51.1.40.387439	0.5227	23	21
IESPGM.PTET51.1.40.390802	0.1667	9	45
IESPGM.PTET51.1.40.392489	0.3256	14	29
IESPGM.PTET51.1.40.396393	0.2921	26	63
IESPGM.PTET51.1.40.396886	0.4074	11	16
IESPGM.PTET51.1.40.398701	0.1395	6	37
IESPGM.PTET51.1.40.399839	0.5000	22	22
IESPGM.PTET51.1.40.400512	0.3137	16	35
IESPGM.PTET51.1.40.400524	0.3750	21	35
IESPGM.PTET51.1.40.400960	0.3673	18	31
IESPGM.PTET51.1.40.401421	0.4127	26	37
IESPGM.PTET51.1.40.402457	0.1304	6	40
IESPGM.PTET51.1.40.402827	0.4722	17	19
IESPGM.PTET51.1.40.405181	0.2967	27	64
IESPGM.PTET51.1.40.406235	0.3125	5	11
IESPGM.PTET51.1.40.406263	0.1579	3	16
IESPGM.PTET51.1.40.407380	0.3095	13	29
IESPGM.PTET51.1.40.408054	0.4167	5	7
IESPGM.PTET51.1.40.410990	0.2174	5	18
IESPGM.PTET51.1.40.411659	0.1429	3	18
IESPGM.PTET51.1.40.411678	0.1667	4	20
IESPGM.PTET51.1.40.416157	0.0870	2	21
IESPGM.PTET51.1.40.416185	0.0000	0	26
IESPGM.PTET51.1.40.417790	0.3571	10	18
IESPGM.PTET51.1.40.419586	0.2500	7	21
IESPGM.PTET51.1.40.420012	0.3529	6	11
IESPGM.PTET51.1.40.421060	0.5714	12	9
IESPGM.PTET51.1.40.421487	0.3125	10	22
IESPGM.PTET51.1.40.421655	0.1364	3	19
IESPGM.PTET51.1.40.425560	0.6154	16	10
IESPGM.PTET51.1.40.427546	0.2642	14	39
IESPGM.PTET51.1.40.428099	0.4286	24	32
IESPGM.PTET51.1.40.429288	0.3710	23	39
IESPGM.PTET51.1.40.430158	0.3286	23	47
IESPGM.PTET51.1.40.432878	0.2000	2	8
IESPGM.PTET51.1.40.436324	0.2727	9	24
IESPGM.PTET51.1.40.442620	0.6296	17	10
IESPGM.PTET51.1.40.445631	0.4444	20	25
IESPGM.PTET51.1.40.445784	0.3913	27	42
IESPGM.PTET51.1.40.446348	0.2714	19	51
IESPGM.PTET51.1.40.446445	0.3333	16	32
IESPGM.PTET51.1.40.446858	0.2133	16	59
IESPGM.PTET51.1.40.447392	0.4400	33	42
IESPGM.PTET51.1.40.447518	0.3623	25	44
IESPGM.PTET51.1.40.447773	0.2453	13	40
IESPGM.PTET51.1.40.447893	0.2258	14	48
IESPGM.PTET51.1.40.448584	0.4000	20	30
IESPGM.PTET51.1.40.449028	0.2769	18	47
IESPGM.PTET51.1.40.453751	0.5357	30	26
IESPGM.PTET51.1.40.454558	0.6875	22	10
IESPGM.PTET51.1.40.460428	0.3393	38	74
IESPGM.PTET51.1.40.462132	0.3333	8	16
IESPGM.PTET51.1.40.462264	0.5778	26	19
IESPGM.PTET51.1.40.462611	0.2857	16	40
IESPGM.PTET51.1.40.463137	0.3579	34	61
IESPGM.PTET51.1.40.466647	0.0769	2	24
IESPGM.PTET51.1.40.466770	0.2593	7	20
IESPGM.PTET51.1.40.466821	0.5000	13	13
IESPGM.PTET51.1.40.473165	0.3103	9	20
IESPGM.PTET51.1.40.473754	0.4615	18	21
IESPGM.PTET51.1.40.474350	0.5455	24	20
IESPGM.PTET51.1.40.475523	0.2692	7	19
IESPGM.PTET51.1.40.487336	0.1864	11	48
IESPGM.PTET51.1.40.488104	0.2759	8	21
IESPGM.PTET51.1.40.489246	0.2885	15	37
IESPGM.PTET51.1.40.489297	0.3846	10	16
IESPGM.PTET51.1.40.489647	0.3165	25	54
IESPGM.PTET51.1.40.490659	0.2308	6	20
IESPGM.PTET51.1.40.493314	0.0833	2	22
IESPGM.PTET51.1.40.493588	0.5667	17	13
IESPGM.PTET51.1.40.494023	0.5000	10	10
IESPGM.PTET51.1.40.498228	0.4286	12	16
IESPGM.PTET51.1.24.1949	0.6304	29	17
IESPGM.PTET51.1.24.2718	0.4737	18	20
IESPGM.PTET51.1.24.3234	0.7297	27	10
IESPGM.PTET51.1.24.3273	0.5833	21	15
IESPGM.PTET51.1.24.3306	0.7209	31	12
IESPGM.PTET51.1.24.3690	0.4828	14	15
IESPGM.PTET51.1.24.3900	0.0667	2	28
IESPGM.PTET51.1.24.4056	0.6207	18	11
IESPGM.PTET51.1.24.4134	0.7000	14	6
IESPGM.PTET51.1.24.4353	0.7609	35	11
IESPGM.PTET51.1.24.4768	0.6429	9	5
IESPGM.PTET51.1.24.4848	0.7273	8	3
IESPGM.PTET51.1.24.5161	0.6667	24	12
IESPGM.PTET51.1.24.5556	0.3462	9	17
IESPGM.PTET51.1.24.6168	0.6875	11	5
IESPGM.PTET51.1.24.6486	0.4545	15	18
IESPGM.PTET51.1.24.6684	0.7632	29	9
IESPGM.PTET51.1.24.37954	0.3000	18	42
IESPGM.PTET51.1.24.39131	0.4884	21	22
IESPGM.PTET51.1.24.42834	0.2683	11	30
IESPGM.PTET51.1.24.43148	0.2632	25	70
IESPGM.PTET51.1.24.43591	0.5902	36	25
IESPGM.PTET51.1.24.44262	0.4375	28	36
IESPGM.PTET51.1.24.44364	0.4355	27	35
IESPGM.PTET51.1.24.44669	0.1940	13	54
IESPGM.PTET51.1.24.45998	0.0571	2	33
IESPGM.PTET51.1.24.54658	0.1594	11	58
IESPGM.PTET51.1.24.56473	0.2727	9	24
IESPGM.PTET51.1.24.58982	0.1746	11	52
IESPGM.PTET51.1.24.61809	0.5000	6	6
IESPGM.PTET51.1.24.64123	0.2857	4	10
IESPGM.PTET51.1.24.64378	0.3000	15	35
IESPGM.PTET51.1.24.64628	0.4688	15	17
IESPGM.PTET51.1.24.66839	0.7105	27	11
IESPGM.PTET51.1.24.67356	0.7059	24	10
IESPGM.PTET51.1.24.67965	0.3478	16	30
IESPGM.PTET51.1.24.70610	0.2222	6	21
IESPGM.PTET51.1.24.75708	0.3095	13	29
IESPGM.PTET51.1.24.76503	0.3810	16	26
IESPGM.PTET51.1.24.82674	0.3878	19	30
IESPGM.PTET51.1.24.83252	0.2200	11	39
IESPGM.PTET51.1.24.86708	0.5094	27	26
IESPGM.PTET51.1.24.92634	0.0833	3	33
IESPGM.PTET51.1.24.97726	0.3125	5	11
IESPGM.PTET51.1.24.100577	0.5432	44	37
IESPGM.PTET51.1.24.101537	0.0962	5	47
IESPGM.PTET51.1.24.103024	0.2174	15	54
IESPGM.PTET51.1.24.104785	0.4194	26	36
IESPGM.PTET51.1.24.105464	0.5152	17	16
IESPGM.PTET51.1.24.111194	0.3043	21	48
IESPGM.PTET51.1.24.112490	0.3902	16	25
IESPGM.PTET51.1.24.112564	0.2927	12	29
IESPGM.PTET51.1.24.113054	0.6136	27	17
IESPGM.PTET51.1.24.116063	0.2308	12	40
IESPGM.PTET51.1.24.121774	0.2405	19	60
IESPGM.PTET51.1.24.127740	0.3529	24	44
IESPGM.PTET51.1.24.128222	0.1395	6	37
IESPGM.PTET51.1.24.128262	0.2857	14	35
IESPGM.PTET51.1.24.128875	1.0000	11	0
